"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Genes"
"8587","GO:0042592",0.00031295456229022,0.999838628193597,46,675,"homeostatic process","BP","Ank2, Apc, Atox1, Atp1a2, Atp6v1g1, Atpif1, Cdk16, Ctnnb1, Dbi, Eif5a, Fabp3, Fabp5, Fis1, Fkbp1a, Fth1, Ftl1, Fto, Gatm, Gnai2, Gnb1, Gpx1, Hba-a1, Hba-a2, Hmgb2, Hsp90aa1, Hsp90ab1, Id2, Mcrs1, Mif, Mllt11, Mt1, Mt2, Mt3, Ndn, Npm1, Nucks1, Ppp2ca, Prdx2, Rbp1, Rheb, Smdt1, Snca, Sox4, Ubb, Vsnl1, Ywhae"
"7586","GO:0034622",0.000319963556844619,0.999832310379163,49,573,"cellular protein-containing complex assembly","BP","Apc, Arpc2, Arpc5, Capza2, Cetn3, Cfl1, Clta, Cox7a2, Cox7a2l, Eml2, Evl, Fgf13, Fkbp1a, Gas7, Gpx4, Gtf2a2, H3f3a, Hist3h2ba, Hsp90aa1, Hsp90ab1, Lsm4, Map1b, Mapt, Nap1l1, Ndufa1, Ndufa11, Ndufa2, Ndufb8, Ndufb9, Nefl, Npm1, Pfn2, Psmg4, Rab1a, Sept7, Snap25, Snca, Snrpd1, Snrpd2, Snrpe, Sptbn1, Stmn2, Stx1a, Tbca, Tmsb10, Tmsb4x, Uqcrb, Usp50, Vamp2"
"121","GO:0000278",0.000320837005283158,0.999860890929469,29,383,"mitotic cell cycle","BP","Anapc11, Apc, Calm1, Calm2, Calm3, Ccnd2, Cdk14, Cdk4, Cetn3, Cfl1, Ctnnb1, Hras, Id2, Pebp1, Ppp2r2b, Rab11a, Rgcc, Sept7, Son, Sox4, Sptbn1, Tpr, Tuba1a, Tubb2a, Tubb2b, Tubb3, Tubb5, Usp47, Ywhah"
"6279","GO:0031386",0.000327775067605265,0.99998345672217,5,8,"protein tag","MF","Nedd8, Sumo1, Ubb, Ubc, Ubl5"
"6009","GO:0030837",0.000331130094860725,0.999948040543703,8,35,"negative regulation of actin filament polymerization","BP","Arpc2, Capza2, Cfl1, Evl, Pfn2, Sptbn1, Tmsb10, Tmsb4x"
"4115","GO:0014069",0.000334989711095536,0.99988607471411,18,258,"postsynaptic density","CC","Actb, Ank2, Camk2n1, Cnih2, Ctnnb1, Fabp5, Gapdh, Hnrnpk, Map1b, Mapt, Nrgn, Nsmf, Ppp2ca, Ptprz1, Rheb, Sptbn1, Stx1a, Usp50"
"6660","GO:0032279",0.000334989711095536,0.99988607471411,18,258,"asymmetric synapse","CC","Actb, Ank2, Camk2n1, Cnih2, Ctnnb1, Fabp5, Gapdh, Hnrnpk, Map1b, Mapt, Nrgn, Nsmf, Ppp2ca, Ptprz1, Rheb, Sptbn1, Stx1a, Usp50"
"8720","GO:0042981",0.000341391123635242,0.999824550312912,45,636,"regulation of apoptotic process","BP","Ank2, Apc, Atpif1, Ccnd2, Cdk4, Crlf1, Ctnnb1, Cycs, Dnaja1, Dnajb6, Eef1e1, Eif5a, Fis1, Gapdh, Gnai2, Gpx1, Hmgb2, Hnrnpk, Hras, Hsp90ab1, Mif, Mllt11, Mt1, Mt3, Naca, Nefl, Npm1, Nsmf, Pcp4, Ppp2ca, Ppp2r2b, Prdx2, Qk, Rgcc, Slc25a4, Slc25a5, Snca, Sncb, Son, Sox4, Tpt1, Ubb, Ube2v2, Usp47, Ywhah"
"15569","GO:1903169",0.000351842932498192,0.999934271386846,9,53,"regulation of calcium ion transmembrane transport","BP","Ank2, Atp1a2, Dbi, Fkbp1a, Hpca, Ppp2ca, Snca, Sumo1, Ywhae"
"2022","GO:0005743",0.000352975674634128,0.999828351908454,40,297,"mitochondrial inner membrane","CC","Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp5j2, Cox4i1, Cox6a1, Cox6b1, Cox6c, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Gatm, Gpx4, Hadhb, Mdh2, Minos1, Mpc1, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb8, Ndufb9, Sdhb, Slc25a4, Slc25a5, Smdt1, Snca, Timm8b, Tmem256, Uqcr11, Uqcrb, Uqcrh, Uqcrq"
"3135","GO:0008219",0.000363737562584097,0.999798050371427,58,887,"cell death","BP","Ank2, Apc, Atpif1, Ccnd2, Cdk4, Crlf1, Cst3, Ctnnb1, Cycs, Dnaja1, Dnajb6, Eef1a1, Eef1d, Eef1e1, Eif5a, Fis1, Fth1, Gabarap, Gapdh, Gnai2, Gnb1, Gpx1, Gpx4, Hint1, Hmgb2, Hnrnpk, Hras, Hsp90ab1, Mapt, Mif, Mllt11, Mt1, Mt3, Naca, Nefl, Nisch, Npm1, Nsmf, Pcp4, Ppp2ca, Ppp2r2b, Prdx2, Ptprz1, Qk, Rabep1, Rgcc, Slc25a4, Slc25a5, Snca, Sncb, Son, Sox4, Tpt1, Ubb, Ube2v2, Usp47, Vapa, Ywhah"
"7078","GO:0032989",0.000364698678818621,0.999831040794451,33,546,"cellular component morphogenesis","BP","Actb, Actg1, Apc, Arpc2, Bsg, Cfl1, Ctnnb1, Evl, Fez1, Fgf13, Fis1, Gas7, Gpm6a, Hnrnpk, Hsp90aa1, Hsp90ab1, Id2, Map1b, Mapt, Ndn, Nefl, Nsmf, Ptprz1, Rab11a, Rab1a, Rab3a, Sept7, Ttc3, Tubb2b, Tubb3, Ubb, Uchl1, Ywhah"
"10504","GO:0048588",0.000368095044690827,0.999906086436232,12,131,"developmental cell growth","BP","Ctnnb1, Fdps, Fgf13, Hnrnpk, Hsp90aa1, Hsp90ab1, Map1b, Mapt, Ndn, Rab11a, Sept7, Slc25a4"
"3457","GO:0009161",0.000369139636196559,0.999855737734547,24,165,"ribonucleoside monophosphate metabolic process","BP","Atp1a2, Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp5j2, Atpif1, Cox4i1, Cox6a1, Cox7a2, Cox7a2l, Cox7c, Cycs, Gapdh, Mif, Ndufa7, Ndufb8, Ndufb9, Snca, Uqcrb, Uqcrh, Uqcrq"
"5643","GO:0022898",0.000369561843219817,0.999894996191642,14,118,"regulation of transmembrane transporter activity","BP","Actb, Ank2, Atp1a2, Cfl1, Cnih2, Fkbp1a, Hpca, Ppp2ca, Slc25a4, Snca, Sumo1, Vamp2, Ywhae, Ywhah"
"11271","GO:0051693",0.000375176635251325,0.999968742714525,5,22,"actin filament capping","BP","Arpc2, Capza2, Cfl1, Evl, Sptbn1"
"9154","GO:0044087",0.000389354543776161,0.999821440093863,32,480,"regulation of cellular component biogenesis","BP","Apc, Arpc2, Arpc5, Capza2, Cfl1, Ctnnb1, Dnajb6, Eml2, Evl, Fez1, Gpm6a, Gpm6b, Hras, Hsp90aa1, Ift20, Lmo4, Map1b, Mapt, Npm1, Pfn2, Rgcc, Sept7, Snca, Sptbn1, Stmn2, Stx1a, Sumo1, Tmsb10, Tmsb4x, Tpr, Ube2v2, Usp50"
"10795","GO:0050808",0.000392024552850705,0.999864858195178,18,259,"synapse organization","BP","Actb, Cfl1, Ctnnb1, Gpm6a, Hnrnpk, Malat1, Mapt, Ndrg2, Nefl, Pfn2, Rab3a, Rheb, Sept7, Snca, Sncb, Tuba1a, Tubb5, Ube2v2"
"3845","GO:0010638",0.000396419156285087,0.999840602722113,24,298,"positive regulation of organelle organization","BP","Anapc11, Apc, Arpc2, Arpc5, Atpif1, Cfl1, Ctnnb1, Dstn, Evl, Fis1, Hras, Map1b, Mapt, Mllt11, Npm1, Pebp1, Pfdn2, Pfn2, Rgcc, Rtf1, Sept7, Stmn2, Tomm7, Tpr"
"9004","GO:0043524",0.000415102545923503,0.999894741566863,12,90,"negative regulation of neuron apoptotic process","BP","Crlf1, Hras, Hsp90ab1, Mt1, Mt3, Nefl, Npm1, Pcp4, Prdx2, Snca, Sncb, Ube2v2"
"8865","GO:0043243",0.000425937919768288,0.999978587326605,4,11,"positive regulation of protein complex disassembly","BP","Cfl1, Dstn, Eif5a, Stmn2"
"6025","GO:0030863",0.000427616540922353,0.999926338477074,8,57,"cortical cytoskeleton","CC","Actb, Capza2, Cfl1, Cldn5, Dstn, Eef1a1, Nsmf, Sptbn1"
"3853","GO:0010646",0.000431656125015796,0.999747696138353,69,1266,"regulation of cell communication","BP","Akap12, Ank2, Apc, Atpif1, Atxn1, Bend6, Camk2n1, Cd81, Cdk14, Cdk16, Cdk4, Cfl1, Cnih2, Cplx2, Crlf1, Ctnnb1, Dbi, Dnaja1, Eef1e1, Fabp5, Fis1, Fkbp1a, Glul, Gnai2, Gpx1, Hint1, Hmgb2, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ift20, Mapt, Mcf2l, Mif, Mllt11, Mt3, Ncs1, Ndrg2, Nenf, Nnat, Npm1, Nrgn, Nsmf, Nucks1, Pebp1, Pfdn5, Pfn2, Ppp2ca, Prdx2, Rab11a, Rab3a, Rheb, Serpine2, Slc25a5, Smyd2, Snap25, Snca, Sox4, Sptbn1, Stmn3, Stx1a, Tpt1, Tubb2b, Ubb, Uchl1, Usp47, Vamp2, Vsnl1"
"13731","GO:0090316",0.000435083013464372,0.999905270252596,10,76,"positive regulation of intracellular protein transport","BP","Arpc2, Fis1, Hpca, Hras, Hsp90aa1, Hsp90ab1, Tomm7, Tpr, Vamp2, Ywhae"
"6828","GO:0032550",0.000442426380920066,0.999842029178156,19,216,"purine ribonucleoside binding","MF","Arf5, Arl8a, Eef1a1, Eef2, Gnai2, Hras, Hsp90aa1, Hsp90ab1, Rab11a, Rab18, Rab1a, Rab3a, Rheb, Sept7, Tuba1a, Tubb2a, Tubb2b, Tubb3, Tubb5"
"5682","GO:0030030",0.000445243176108842,0.999769011738008,44,750,"cell projection organization","BP","Actb, Apc, Arpc2, Arpc5, Bsg, Cdk16, Cfl1, Ctnnb1, Eef1a1, Evl, Fez1, Fgf13, Gas7, Gpm6a, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ift20, Map1b, Mapt, Mif, Ncs1, Ndn, Nefl, Nsmf, Pcp4, Pfn2, Ptprz1, Qk, Rab11a, Rab3a, Sept7, Serpine2, Snap25, Stmn2, Stmn3, Tubb2b, Tubb3, Ubb, Ube2v2, Uchl1, Vapa, Ywhah"
"9159","GO:0044092",0.000445324904519225,0.999797170108622,31,417,"negative regulation of molecular function","BP","Actb, Apc, Atp1a2, Atpif1, Camk2n1, Cst3, Dnaja1, Dnajb6, Eif4a2, Fkbp1a, Gapdh, Gnai2, Gpx1, Hnrnpk, Hpca, Hras, Id2, Mapt, Mcrs1, Npm1, Pcp4, Pcsk1n, Pebp1, Ppp2ca, Prdx2, Serpine2, Snca, Sumo1, Uchl1, Usp47, Ywhae"
"13586","GO:0090087",0.000453467351372081,0.999812450562611,25,298,"regulation of peptide transport","BP","Arpc2, Atpif1, Cdk16, Dnaja1, Fis1, Gapdh, Glul, Hpca, Hras, Hsp90aa1, Hsp90ab1, Mif, Nnat, Ppia, Ppp2ca, Rab11a, Rgcc, Sox4, Sptbn1, Tomm7, Tpr, Usp50, Vamp2, Vsnl1, Ywhae"
"3623","GO:0009725",0.00045439431092438,0.999827351437736,21,277,"response to hormone","BP","Acsbg1, Apc, Atp1a2, Cdk4, Cfl1, Ctnnb1, Dnaja1, Gatm, Gnai2, Gng2, H2afz, Hmgb2, Hnrnpk, Jund, Mt3, Nsmf, Nucks1, Pebp1, Srsf3, Vamp2, Ywhah"
"4081","GO:0014015",0.000455117520729657,0.999945884091344,6,34,"positive regulation of gliogenesis","BP","Atxn1, Id2, Ptprz1, Qk, Rheb, Serpine2"
"5070","GO:0019001",0.000456113244875718,0.999836701029552,19,217,"guanyl nucleotide binding","MF","Arf5, Arl8a, Eef1a1, Eef2, Gnai2, Hras, Hsp90aa1, Hsp90ab1, Rab11a, Rab18, Rab1a, Rab3a, Rheb, Sept7, Tuba1a, Tubb2a, Tubb2b, Tubb3, Tubb5"
"6838","GO:0032561",0.000456113244875718,0.999836701029552,19,217,"guanyl ribonucleotide binding","MF","Arf5, Arl8a, Eef1a1, Eef2, Gnai2, Hras, Hsp90aa1, Hsp90ab1, Rab11a, Rab18, Rab1a, Rab3a, Rheb, Sept7, Tuba1a, Tubb2a, Tubb2b, Tubb3, Tubb5"
"12829","GO:0071156",0.000464637101467122,0.999946939612007,6,25,"regulation of cell cycle arrest","BP","Cdk4, Hsp90ab1, Id2, Mif, Rgcc, Sox4"
"6150","GO:0031110",0.000473926860182187,0.999917308904029,8,55,"regulation of microtubule polymerization or depolymerization","BP","Apc, Eml2, Fgf13, Map1b, Mapt, Snca, Stmn2, Stmn3"
"9294","GO:0044429",0.000476641012373194,0.999742449831253,52,479,"mitochondrial part","CC","Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp5j2, Calm1, Calm2, Calm3, Cfl1, Cox4i1, Cox6a1, Cox6b1, Cox6c, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Cycs, Fdps, Fis1, Gatm, Gpx4, Hadhb, Hspe1, Mdh2, Minos1, Mpc1, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb8, Ndufb9, Nrgn, Pebp1, Ppp2r2b, Sdhb, Slc25a4, Slc25a5, Smdt1, Snca, Timm8b, Tmem256, Tomm7, Uqcr11, Uqcrb, Uqcrh, Uqcrq"
"6827","GO:0032549",0.000477961313998868,0.99982817977412,19,218,"ribonucleoside binding","MF","Arf5, Arl8a, Eef1a1, Eef2, Gnai2, Hras, Hsp90aa1, Hsp90ab1, Rab11a, Rab18, Rab1a, Rab3a, Rheb, Sept7, Tuba1a, Tubb2a, Tubb2b, Tubb3, Tubb5"
"10784","GO:0050794",0.000480088233645744,0.999686373759333,175,3725,"regulation of cellular process","BP","Actb, Akap12, Anapc11, Ank2, Apc, Arpc2, Arpc5, Atp1a2, Atpif1, Atxn1, Basp1, Bend6, Calm3, Camk2n1, Capza2, Ccnd2, Cd81, Cdk14, Cdk16, Cdk4, Cetn3, Cfl1, Cldn5, Cnih2, Cox7a2, Cox7a2l, Cpe, Cplx2, Crlf1, Cst3, Ctnnb1, Cycs, Dbi, Dda1, Dnaja1, Dnajb6, Dstn, Eef1a1, Eef1d, Eef1e1, Eef2, Eif3k, Eif4a2, Eif5a, Eml2, Evl, Fabp3, Fabp5, Fdps, Fez1, Fgf13, Fis1, Fkbp1a, Fth1, Fto, Gabarap, Gapdh, Gas7, Glul, Gnai2, Gnb1, Gng2, Gng5, Gpm6a, Gpm6b, Gpx1, Gpx4, Gtf2a2, H2afz, H3f3a, Hint1, Hmgb2, Hnrnpab, Hnrnpk, Hpca, Hras, Hsp90aa1, Hsp90ab1, Id2, Ift20, Jund, Lmo4, Malat1, Map1b, Mapt, Marcksl1, Mcf2l, Mcrs1, Mfge8, Mif, Mllt11, Mmd, Mt1, Mt2, Mt3, Naca, Nap1l1, Ncald, Ncs1, Ndn, Ndrg2, Nedd8, Nefl, Nenf, Nisch, Nnat, Npm1, Nrgn, Nsmf, Nucks1, Pcp4, Pcsk1n, Pdap1, Pebp1, Pfdn2, Pfdn5, Pfn2, Ppia, Ppp1r14b, Ppp2ca, Ppp2r2b, Prdx2, Ptgds, Ptprz1, Qk, Rab11a, Rab18, Rab1a, Rab3a, Rbp1, Rgcc, Rheb, Rnf187, Rtf1, Scoc, Sept7, Serpine2, Slc25a4, Slc25a5, Smyd2, Snap25, Snca, Sncb, Son, Sox4, Sptbn1, Srsf3, Stmn2, Stmn3, Stx1a, Sumo1, Tcf25, Tmsb10, Tmsb4x, Tomm7, Tpr, Tpt1, Tshz2, Ttc3, Tuba1a, Tubb2b, Tubb5, Ubb, Ube2v2, Uchl1, Use1, Usp47, Usp50, Vamp2, Vsnl1, Wsb2, Ywhae, Ywhah, Ywhaq, Zc3h15"
"10783","GO:0050793",0.00048032749653181,0.9997292697017,58,1078,"regulation of developmental process","BP","Apc, Arpc2, Atxn1, Bend6, Cdk4, Cfl1, Cldn5, Cpe, Ctnnb1, Eef1a1, Eef1e1, Eif5a, Fdps, Fez1, Fgf13, Fis1, Fto, Gas7, Gng5, Gpm6b, Gpx1, Hmgb2, Hnrnpk, Hsp90aa1, Hsp90ab1, Id2, Jund, Lmo4, Map1b, Mapt, Mif, Mmd, Mt3, Naca, Nap1l1, Ncs1, Nefl, Nsmf, Pcp4, Ppp2ca, Prdx2, Ptprz1, Qk, Rab11a, Rbp1, Rgcc, Rheb, Serpine2, Slc25a4, Snap25, Snca, Stmn2, Tmsb4x, Tpt1, Ttc3, Tubb2b, Ube2v2, Ywhah"
"5658","GO:0023052",0.000488135428984319,0.999693879518472,98,1954,"signaling","BP","Akap12, Ank2, Apc, Arpc2, Atpif1, Atxn1, Bend6, Calm3, Camk2n1, Cd81, Cdk14, Cdk16, Cdk4, Cetn3, Cfl1, Cldn5, Cnih2, Cpe, Cplx2, Crlf1, Ctnnb1, Dbi, Dnaja1, Eef1e1, Fabp5, Fgf13, Fis1, Fkbp1a, Gabarap, Glul, Gnai2, Gnb1, Gng2, Gpx1, Hint1, Hmgb2, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ift20, Kif1b, Mapt, Mcf2l, Mif, Mllt11, Mt1, Mt2, Mt3, Ncald, Ncs1, Ndn, Ndrg2, Nenf, Nisch, Nnat, Npm1, Nrgn, Nsmf, Nucks1, Pcp4, Pcsk1n, Pdap1, Pebp1, Pfdn5, Pfn2, Ppp2ca, Prdx2, Rab11a, Rab18, Rab1a, Rab3a, Rheb, Rtf1, Serpine2, Slc25a5, Smyd2, Snap25, Snca, Sncb, Sox4, Sptbn1, Srsf3, Stmn3, Stx1a, Tpt1, Tubb2b, Ubb, Uchl1, Usp47, Usp50, Vamp2, Vsnl1, Wsb2, Ywhae, Ywhah, Ywhaq, Zc3h15"
"6007","GO:0030835",0.000503400406538306,0.999954593193619,5,24,"negative regulation of actin filament depolymerization","BP","Arpc2, Capza2, Cfl1, Evl, Sptbn1"
"4218","GO:0015075",0.000512500898035276,0.99979169992053,24,232,"ion transmembrane transporter activity","MF","Atox1, Atp1a2, Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp6v1g1, Cox4i1, Cox6a1, Cox6c, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Gpm6a, Mpc1, Ncs1, Ndufa4, Slc25a4, Slc25a5, Snap25"
"595","GO:0001883",0.000512947720860735,0.999814503436848,19,218,"purine nucleoside binding","MF","Arf5, Arl8a, Eef1a1, Eef2, Gnai2, Hras, Hsp90aa1, Hsp90ab1, Rab11a, Rab18, Rab1a, Rab3a, Rheb, Sept7, Tuba1a, Tubb2a, Tubb2b, Tubb3, Tubb5"
"14243","GO:0098800",0.000513216826526139,0.999797048263405,25,110,"inner mitochondrial membrane protein complex","CC","Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp5j2, Cox4i1, Cox6a1, Cox7a2, Cox7a2l, Cox7c, Minos1, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb8, Ndufb9, Sdhb, Smdt1, Uqcrb, Uqcrh, Uqcrq"
"14364","GO:0098984",0.000528940271166571,0.99981271396582,18,268,"neuron to neuron synapse","CC","Actb, Ank2, Camk2n1, Cnih2, Ctnnb1, Fabp5, Gapdh, Hnrnpk, Map1b, Mapt, Nrgn, Nsmf, Ppp2ca, Ptprz1, Rheb, Sptbn1, Stx1a, Usp50"
"11718","GO:0060291",0.000532058189485457,0.999905799599717,8,53,"long-term synaptic potentiation","BP","Dbi, Hnrnpk, Nrgn, Rab3a, Serpine2, Snap25, Snca, Vamp2"
"6205","GO:0031253",0.000539666743274869,0.999866038659264,11,120,"cell projection membrane","CC","Apc, Arpc2, Ctnnb1, Eef1a1, Gnb1, Hpca, Hsp90aa1, Hsp90ab1, Mapt, Ptprz1, Sptbn1"
"9548","GO:0045277",0.000540826768841276,0.999945129489646,7,12,"respiratory chain complex IV","CC","Cox4i1, Cox6a1, Cox6b1, Cox7b, Cox7c, Cox8a, Ndufa4"
"6733","GO:0032409",0.000541777681582004,0.999839550466723,14,123,"regulation of transporter activity","BP","Actb, Ank2, Atp1a2, Cfl1, Cnih2, Fkbp1a, Hpca, Ppp2ca, Slc25a4, Snca, Sumo1, Vamp2, Ywhae, Ywhah"
"5303","GO:0019866",0.000542922813023258,0.999729324454129,40,307,"organelle inner membrane","CC","Atp5d, Atp5e, Atp5f1, Atp5g2, Atp5g3, Atp5h, Atp5j2, Cox4i1, Cox6a1, Cox6b1, Cox6c, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Gatm, Gpx4, Hadhb, Mdh2, Minos1, Mpc1, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb8, Ndufb9, Sdhb, Slc25a4, Slc25a5, Smdt1, Snca, Timm8b, Tmem256, Uqcr11, Uqcrb, Uqcrh, Uqcrq"
"5657","GO:0023051",0.000557889715665642,0.999670477821755,69,1277,"regulation of signaling","BP","Akap12, Ank2, Apc, Atpif1, Atxn1, Bend6, Camk2n1, Cd81, Cdk14, Cdk16, Cdk4, Cfl1, Cnih2, Cplx2, Crlf1, Ctnnb1, Dbi, Dnaja1, Eef1e1, Fabp5, Fis1, Fkbp1a, Glul, Gnai2, Gpx1, Hint1, Hmgb2, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ift20, Mapt, Mcf2l, Mif, Mllt11, Mt3, Ncs1, Ndrg2, Nenf, Nnat, Npm1, Nrgn, Nsmf, Nucks1, Pebp1, Pfdn5, Pfn2, Ppp2ca, Prdx2, Rab11a, Rab3a, Rheb, Serpine2, Slc25a5, Smyd2, Snap25, Snca, Sox4, Sptbn1, Stmn3, Stx1a, Tpt1, Tubb2b, Ubb, Uchl1, Usp47, Vamp2, Vsnl1"
"14978","GO:1901215",0.000558906038693661,0.999842862984632,13,111,"negative regulation of neuron death","BP","Crlf1, Ctnnb1, Hras, Hsp90ab1, Mt1, Mt3, Nefl, Npm1, Pcp4, Prdx2, Snca, Sncb, Ube2v2"
"3700","GO:0010038",0.000571201499388303,0.999839346598676,13,107,"response to metal ion","BP","Cdk4, Gatm, Hpca, Id2, Jund, Mapt, Mt1, Mt2, Mt3, Pebp1, Ppp2ca, Snca, Sumo1"
"9400","GO:0044839",0.000594433879226028,0.99989214735836,8,58,"cell cycle G2/M phase transition","BP","Calm1, Calm2, Calm3, Cdk14, Cdk4, Npm1, Rab11a, Usp47"
"14517","GO:0099572",0.000595175287535413,0.999786985218286,18,273,"postsynaptic specialization","CC","Actb, Ank2, Camk2n1, Cnih2, Ctnnb1, Fabp5, Gapdh, Hnrnpk, Map1b, Mapt, Nrgn, Nsmf, Ppp2ca, Ptprz1, Rheb, Sptbn1, Stx1a, Usp50"
"10459","GO:0048489",0.000605536924959496,0.999848360363046,11,107,"synaptic vesicle transport","BP","Ap3s1, Cnih2, Cplx2, Ctnnb1, Ncs1, Pfn2, Rab3a, Snap25, Snca, Stx1a, Vamp2"
"14045","GO:0097480",0.000605536924959496,0.999848360363046,11,107,"establishment of synaptic vesicle localization","BP","Ap3s1, Cnih2, Cplx2, Ctnnb1, Ncs1, Pfn2, Rab3a, Snap25, Snca, Stx1a, Vamp2"
"594","GO:0001882",0.000615756719795474,0.999773690861609,19,223,"nucleoside binding","MF","Arf5, Arl8a, Eef1a1, Eef2, Gnai2, Hras, Hsp90aa1, Hsp90ab1, Rab11a, Rab18, Rab1a, Rab3a, Rheb, Sept7, Tuba1a, Tubb2a, Tubb2b, Tubb3, Tubb5"
"5320","GO:0019898",0.000626190026448876,0.999810019867694,14,151,"extrinsic component of membrane","CC","Apc, Cdk16, Ctnnb1, Gnai2, Gnb1, Gng2, Gng5, Hpca, Mcf2l, Mfge8, Serpine2, Snap25, Tpr, Usp50"
"6151","GO:0031111",0.000632014096261831,0.999919443466324,6,36,"negative regulation of microtubule polymerization or depolymerization","BP","Apc, Eml2, Fgf13, Map1b, Snca, Stmn2"
"3069","GO:0008104",0.000642065674623797,0.999613048707516,74,1306,"protein localization","BP","Actb, Akap12, Ank2, Ap3s1, Apc, Arf5, Arpc2, Atpif1, Bsg, Cd81, Cdk16, Cfl1, Clta, Cpe, Ctnnb1, Dnaja1, Dnajb6, Eif5a, Fgf13, Fis1, Fkbp1a, Gabarap, Gapdh, Glul, Gpm6b, Hnrnpk, Hpca, Hras, Hsp90aa1, Hsp90ab1, Ift20, Kif1a, Kif1b, Mapt, Mcrs1, Mif, Mmd, Naca, Nedd8, Nnat, Npm1, Ppia, Ppp2ca, Ppp2r2b, Rab11a, Rab18, Rab1a, Rab3a, Rabep1, Rgcc, Sec62, Snap25, Sox4, Sptbn1, Srsf3, Ssb, Stx1a, Stx7, Sumo1, Thoc7, Timm8b, Tmsb10, Tmsb4x, Tomm7, Tpr, Tulp4, Use1, Usp50, Vamp2, Vapa, Vsnl1, Ywhae, Ywhah, Ywhaq"
"6510","GO:0031965",0.000647368524911206,0.999825336320063,12,109,"nuclear membrane","CC","Apc, Ccnd2, Cdk4, Cst3, Ctnnb1, Gapdh, Nsmf, Snca, Stx1a, Sumo1, Tpr, Vapa"
"291","GO:0000902",0.000654988665831343,0.999696961886383,30,510,"cell morphogenesis","BP","Actb, Apc, Arpc2, Bsg, Cfl1, Ctnnb1, Evl, Fgf13, Gas7, Gpm6a, Hnrnpk, Hsp90aa1, Hsp90ab1, Id2, Map1b, Mapt, Ndn, Nefl, Nsmf, Ptprz1, Rab11a, Rab1a, Rab3a, Sept7, Ttc3, Tubb2b, Tubb3, Ubb, Uchl1, Ywhah"
"11871","GO:0060548",0.000657287926270092,0.999678977859917,35,464,"negative regulation of cell death","BP","Apc, Ccnd2, Crlf1, Cst3, Ctnnb1, Dnaja1, Dnajb6, Eif5a, Fth1, Gnai2, Gpx1, Gpx4, Hmgb2, Hnrnpk, Hras, Hsp90ab1, Mif, Mt1, Mt3, Naca, Nefl, Npm1, Pcp4, Prdx2, Qk, Slc25a4, Slc25a5, Snca, Sncb, Son, Sox4, Tpt1, Ube2v2, Usp47, Ywhah"
"12352","GO:0065003",0.000676357891395531,0.999605088648125,64,895,"protein-containing complex assembly","BP","Apc, Arpc2, Arpc5, Capza2, Cetn3, Cfl1, Clta, Cox7a2, Cox7a2l, Ctnnb1, Dctpp1, Eef1a1, Eml2, Evl, Fgf13, Fis1, Fkbp1a, Gas7, Glul, Gnb1, Gpx4, Gtf2a2, H3f3a, Hba-a1, Hist3h2ba, Hras, Hsp90aa1, Hsp90ab1, Lmo4, Lsm4, Map1b, Mapt, Marcks, Mif, Nap1l1, Ndufa1, Ndufa11, Ndufa2, Ndufb8, Ndufb9, Nefl, Npm1, Pfn2, Ppp2ca, Psmg4, Rab1a, Sept7, Snap25, Snca, Snrpd1, Snrpd2, Snrpe, Sptbn1, Stmn2, Stx1a, Sumo1, Tbca, Tmsb10, Tmsb4x, Trappc2l, Uqcrb, Uqcrh, Usp50, Vamp2"
"2109","GO:0005874",0.000680390226095293,0.999747560295368,19,230,"microtubule","CC","Apc, Dynlt1a, Eml2, Fez1, Fgf13, Gabarap, Kif1a, Kif1b, Map1b, Mapt, Nav1, Rab11a, Tbca, Tpt1, Tuba1a, Tubb2a, Tubb2b, Tubb3, Tubb5"
"10940","GO:0051047",0.00068529765975936,0.999763109706038,17,167,"positive regulation of secretion","BP","Gapdh, Glul, Gnai2, Mif, Ncs1, Nnat, Pcp4, Ppia, Rab3a, Rgcc, Snap25, Snca, Sox4, Sptbn1, Stx1a, Usp50, Vsnl1"
