"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Genes"
"1922","GO:0005488",0.00022094446508901,0.9998567115174,353,5111,"binding","MF","Abcf1, Actb, Actg1, Agap2, Agl, Alkbh5, Alyref, Anapc5, Anp32a, Anp32b, Ap2m1, Ap2s1, Apc, Aprt, Arf5, Arhgdig, Arl8a, Arpc5, Arpp21, Atp1a2, Atp5d, Atp5g1, Atp5g2, Atp5o, Atp6v1g1, Atxn1, Atxn7l3b, B3gat1, Banf1, Basp1, Bend6, Bex2, Bhlhe22, Bmpr1a, Bod1, Bod1l, Brk1, Bsg, Cald1, Calm1, Calm2, Calm3, Calr, Camk2n1, Camkv, Camta1, Capza2, Cav2, Cbx3, Ccnd2, Cd200, Cd24a, Cd81, Cdk4, Cfl1, Chchd2, Chd3, Chd5, Chl1, Cirbp, Cldn5, Clta, Cmpk1, Cops6, Cox5a, Cox6b1, Cpe, Cplx2, Cpne2, Creb1, Crmp1, Crym, Cst3, Ctnnb1, Ctsl, Cux2, Cxcl14, Cycs, Ddah1, Dlgap4, Dnaja1, Dnajb6, Dok5, Dpysl2, Dstn, Dusp3, Dynll1, Dynlt1a, Eef1a1, Eef1b2, Eef1d, Eef1e1, Eef1g, Eef2, Eif1b, Eif2s2, Eif3c, Eif3f, Eif3h, Eif3k, Eif3m, Eif4a2, Eif4g1, Eif4g2, Eif5a, Emid1, Epha5, Fabp5, Fabp7, Fau, Fez1, Fgf13, Fis1, Fkbp1a, Fkbp1b, Fth1, Gabarap, Gap43, Gapdh, Gas7, Gdi1, Glud1, Gnai2, Gnas, Gnb1, Gng5, Gpx1, Gpx4, Gsk3b, Gstp1, Gtf2a2, H2afy, H3f3a, Hba-a1, Hba-a2, Hbb-bs, Hccs, Hist1h2bc, Hist3h2ba, Hivep1, Hmgn1, Hmgn3, Hmgn5, Hnrnpk, Hprt, Hras, Hsp90aa1, Hsp90ab1, Hspe1, Idh1, Idh3g, Ift20, Ift74, Igfbp7, Igfbpl1, Jund, Kctd13, Kdm5b, Kif1a, Kif21a, Kif5c, Kifc2, Ktn1, Lamtor1, Lamtor5, Lars, Lgals1, Lin7b, Lmo3, Lmo4, Lsm4, Lsm7, Ly6e, Malat1, Map1a, Map1b, Map2, Mapt, Marcksl1, Mdh2, Med25, Mef2c, Mif, Mlc1, Mmp14, Morf4l1, Mphosph8, Msmo1, Mt2, Mt3, N4bp2l2, Naca, Ncl, Ncs1, Ndufa4, Nedd8, Nenf, Nisch, Nme2, Nmral1, Npm1, Npy, Nrgn, Nrxn2, Nsg1, Nsmf, Olig1, Orc4, Oxct1, Pcm1, Pcp4, Pdap1, Pebp1, Pfdn5, Pfn1, Pfn2, Pglyrp1, Pin1, Pin4, Plk2, Polr1d, Polr2k, Polr2l, Pou3f1, Ppfia1, Ppia, Ppp1r13b, Prdx1, Prdx2, Prkaca, Prpf40a, Psma7, Ptgds, Ptma, Ptprz1, R3hdm4, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Ranbp1, Rars, Rbmx2, Rbp1, Rcn2, Rheb, Rhoa, Rnf152, Rnf187, Rorb, Rph3a, Rrbp1, Rtf1, Rtn4, S100a11, Sbk1, Sdhb, Serbp1, Serpine2, Slc14a2, Slc1a3, Slc25a4, Slc6a11, Slc9a3r2, Smap1, Smarcc2, Snap25, Snca, Sncb, Snrpb, Snrpd1, Snrpe, Snrpg, Snrpn, Son, Sox4, Sparc, Sparcl1, Spry2, Srp14, Srpk2, Srsf3, Ssb, Sst, Stard3nl, Stk19, Stk25, Stmn1, Stmn2, Stmn3, Stx1a, Stx7, Sub1, Sumo1, Taf10, Tbca, Tbcc, Tcf25, Thoc7, Tiam2, Tmbim6, Tmem176b, Tmsb10, Tmsb4x, Top1, Tprgl, Tpt1, Trappc2, Trim24, Trmt1, Ttc3, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5, Uba52, Ubb, Ubc, Ube2d2a, Ube2d3, Ube2e2, Ube2r2, Ube2v2, Uchl1, Ugdh, Ugp2, Uqcrh, Usp22, Vamp2, Vapa, Vps29, Vps8, Vsnl1, Wdfy1, Xist, Yaf2, Ybx1, Ypel3, Ywhae, Ywhah, Ywhaq, Ywhaz, Zcchc18, Zfp106, Zfp704, Zfp706, Zmat2, Zwint"
"7793","GO:0035304",0.000223256639906592,0.999956852280157,10,50,"regulation of protein dephosphorylation","BP","Bod1, Camta1, Fkbp1a, Fkbp1b, Gnai2, Hsp90ab1, Nsmf, Pin1, Ppp1r16b, Ywhae"
"9472","GO:0045121",0.000224003434470514,0.999920772706113,21,150,"membrane raft","CC","Actb, Atp1a2, Bmpr1a, Bsg, Cav2, Cd24a, Cpe, Ctnnb1, Eef2, Gnai2, Gnas, Gsk3b, Lamtor1, Lamtor5, Mal2, Mapt, Mlc1, Prkaca, Slc25a4, Snap25, Tubb5"
"14278","GO:0098857",0.000224003434470514,0.999920772706113,21,150,"membrane microdomain","CC","Actb, Atp1a2, Bmpr1a, Bsg, Cav2, Cd24a, Cpe, Ctnnb1, Eef2, Gnai2, Gnas, Gsk3b, Lamtor1, Lamtor5, Mal2, Mapt, Mlc1, Prkaca, Slc25a4, Snap25, Tubb5"
"2661","GO:0006810",0.000224909035286147,0.99985050099899,145,1810,"transport","BP","Actb, Actg1, Agap2, Alkbh5, Alyref, Anp32a, Ap2m1, Ap2s1, Ap3s1, Aprt, Arf5, Atp1a2, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Atp6v0b, Atp6v1g1, Atxn1, Btf3, Calr, Cav2, Cd200, Cd24a, Cd81, Cfl1, Clta, Cnih2, Cplx2, Creb1, Crym, Ctnnb1, Cux2, Dnaja1, Dpysl2, Dynll1, Eif5a, Epha5, Fabp5, Fez1, Fgf13, Fis1, Fkbp1a, Fkbp1b, Fth1, Fxyd6, Gabarap, Gapdh, Gdi1, Glud1, Gnai2, Gnas, Gsk3b, Hmgn3, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ift20, Ift74, Kdm5b, Kif1a, Kif5c, Lamtor1, Lars, Lin7b, Ly6e, Mal2, Map1a, Map1b, Map2, Mapt, Mef2c, Mif, Mlc1, Mpc1, Mt3, Naca, Ncl, Ncs1, Ndufaf2, Nnat, Npm1, Nrxn2, Nsg1, Oxct1, Pcm1, Pcp4, Pfn2, Ppia, Prkaca, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Ranbp1, Rbmx2, Rhoa, Rph3a, Rrbp1, Rtn4, Sec62, Serpine2, Slc14a2, Slc1a3, Slc25a4, Slc35a5, Slc6a11, Slc6a15, Slc9a3r2, Smap1, Smdt1, Snap25, Snca, Sncb, Sox4, Srp14, Srsf3, Ssb, Stard3nl, Stx1a, Stx7, Sumo1, Thoc7, Tmbim6, Tomm7, Ubb, Uchl1, Use1, Vamp2, Vapa, Vps29, Vps8, Vsnl1, Ywhae, Ywhah, Ywhaq, Ywhaz"
"3609","GO:0009628",0.00022649331992438,0.99989018749654,40,380,"response to abiotic stimulus","BP","Actb, Alkbh5, Arpp21, Atp1a2, Atp6v1g1, Atxn1, Ccnd2, Cd24a, Chchd2, Cirbp, Creb1, Ctnnb1, Ddah1, Dnaja1, Eef1d, Gnb1, Gpx1, Gsk3b, Hmgn1, Hras, Hsp90aa1, Ift20, Jund, Mapt, Mlc1, Npm1, Nrxn2, Nsmf, Pcsk1n, Pebp1, Prkaca, Rab11b, Rab3a, Serpine2, Slc1a3, Sox4, Stx1a, Sumo1, Tmbim6, Ywhae"
"9276","GO:0044389",0.000241678238686179,0.999908956511733,23,185,"ubiquitin-like protein ligase binding","MF","Actg1, Apc, Calr, Dnaja1, Gabarap, Gsk3b, Hsp90aa1, Hsp90ab1, Nedd8, Prkaca, Rtn4, Sumo1, Tmbim6, Tuba1b, Tubb5, Uba52, Ubb, Ubc, Ube2d2a, Ube2d3, Uchl1, Ywhae, Ywhaz"
"11073","GO:0051270",0.000245191308707094,0.99988176973694,39,365,"regulation of cellular component movement","BP","Apc, Atp1a2, Bmpr1a, Calr, Cd81, Cfl1, Cnih2, Cxcl14, Dusp3, Erdr1, Fez1, Fgf13, Gnai2, Gsk3b, Hras, Lmo4, Map2, Mapt, Mef2c, Mif, Mmp14, Nisch, Nsmf, Pfn1, Pfn2, Pin1, Plk2, Ptprz1, Rab11a, Rhoa, Rtn4, Sparc, Spry2, Sst, Stmn1, Sumo1, Tmsb10, Tmsb4x, Tubb2b"
"1143","GO:0003231",0.000245404700785126,0.999957228717866,9,43,"cardiac ventricle development","BP","Bmpr1a, Cpe, Ctnnb1, Fkbp1a, Lmo4, Ly6e, Mef2c, Naca, Sox4"
"15723","GO:1903530",0.000253912370182685,0.999884028053596,34,300,"regulation of secretion by cell","BP","Cd200, Cplx2, Creb1, Dpysl2, Dynll1, Epha5, Fkbp1b, Gapdh, Glud1, Gnai2, Gnas, Gsk3b, Hmgn3, Kdm5b, Mef2c, Mif, Ncl, Ncs1, Ndufaf2, Nnat, Oxct1, Pcp4, Pfn2, Ppia, Rab3a, Rab3d, Rtn4, Snap25, Snca, Sox4, Stx1a, Tmbim6, Vamp2, Vsnl1"
"3188","GO:0008324",0.000264546430151208,0.999894322783683,26,168,"cation transmembrane transporter activity","MF","Atp1a2, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5k, Atp5o, Atp6v0b, Atp6v1g1, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox6c, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Ncs1, Ndufa4, Slc1a3, Slc6a11, Slc6a15, Snap25"
"3622","GO:0009719",0.000265754606376706,0.999862059938764,47,508,"response to endogenous stimulus","BP","Actb, Agl, Apc, Atp1a2, Bmpr1a, Calr, Cav2, Cd81, Cdk4, Cfl1, Cldn5, Creb1, Ctnnb1, Dnaja1, Dusp3, Eef1a1, Epha5, Fis1, Gatm, Gnai2, Gnas, Gsk3b, Hnrnpk, Hsp90ab1, Idh1, Jund, Lamtor1, Lamtor5, Lars, Ly6e, Mef2c, Mmp14, Mt3, Ncl, Nsmf, Pebp1, Pin1, Prkaca, Rhoa, Spry2, Srsf3, Stmn2, Vamp2, Ybx1, Ywhah, Zcchc18, Zfp106"
"6457","GO:0031800",0.00026751299420526,1,3,3,"type 3 metabotropic glutamate receptor binding","MF","Calm1, Calm2, Calm3"
"8332","GO:0040008",0.000275775656995875,0.999873153242075,34,320,"regulation of growth","BP","Apc, Bmpr1a, Cd81, Cdk4, Cfl1, Cirbp, Creb1, Dpysl2, Eif4g1, Eif4g2, Fgf13, Gap43, Gdi1, Gnas, Gsk3b, Hnrnpk, Idh3g, Igfbp7, Igfbpl1, Lamtor1, Map1b, Map2, Mapt, Mef2c, Mmp14, Morf4l1, Naca, Npm1, Pin1, Rab11a, Rhoa, Rtn4, Serpine2, Slc25a4"
"7881","GO:0035556",0.000279406192172746,0.99982937768101,85,1017,"intracellular signal transduction","BP","Agap2, Apc, Arhgdig, Brk1, Calm3, Calr, Camk2n1, Camta1, Cav2, Cd24a, Cd81, Chd5, Ctnnb1, Dnaja1, Dok5, Dusp3, Eef1e1, Epha5, Fgf13, Fis1, Fkbp1a, Fkbp1b, Gdi1, Gnai2, Gnas, Gpx1, Gsk3b, Gstp1, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Kctd13, Lamtor1, Lamtor5, Lars, Mapt, Mef2c, Mif, Mllt11, Mt2, Mt3, Ncs1, Ndufs4, Nenf, Nisch, Nme2, Npm1, Nrgn, Pebp1, Pin1, Plk2, Ppp1r13b, Ppp1r16b, Prdx1, Prdx2, Prkaca, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Rheb, Rhoa, Rnf152, Rtn4, Serpine2, Slc9a3r2, Sox4, Spry2, Srpk2, Stk25, Stmn1, Stmn3, Tiam2, Tmbim6, Tpt1, Trim24, Ubb, Uchl1, Wsb2, Ywhae, Ywhaq"
"14246","GO:0098803",0.00028146212269836,0.999907680352607,21,63,"respiratory chain complex","CC","Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox6b1, Cox7b, Cox7c, Cox8a, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb2, Ndufb4, Ndufb9, Ndufs4, Sdhb, Uqcrb, Uqcrh, Uqcrq"
"1967","GO:0005635",0.000291791295524126,0.999883684356756,25,199,"nuclear envelope","CC","Abcf1, Apc, Calr, Cav2, Cbx3, Ccnd2, Cdk4, Cst3, Ctnnb1, Eif5a, Gapdh, Gpx4, Mgst3, Ndufb4, Nsmf, Pcm1, Ranbp1, Rtn4, Snca, Stx1a, Sumo1, Tm7sf2, Tubb5, Vapa, Ybx1"
"521","GO:0001764",0.000294289017464477,0.999923350046402,13,90,"neuron migration","BP","Chl1, Ctnnb1, Fgf13, Gsk3b, Hsp90aa1, Mapt, Mef2c, Nav1, Nsmf, Pcm1, Ptprz1, Tubb2b, Ywhae"
"10901","GO:0050998",0.000295768371350266,0.999979603112235,5,13,"nitric-oxide synthase binding","MF","Actb, Calm1, Calm2, Calm3, Ctnnb1"
"3600","GO:0009605",0.000298569268848172,0.999832604514444,60,612,"response to external stimulus","BP","Agl, Atp1a2, Bsg, Calr, Cd200, Cd24a, Cdk4, Chl1, Creb1, Crmp1, Ctla2a, Ctnnb1, Cxcl14, Dpysl2, Dusp3, Eif4g1, Epha5, Fabp7, Fau, Fkbp1b, Gabarap, Gap43, Gapdh, Gatm, Gnb1, Gpx1, Gpx4, Gsk3b, Gstp1, Hba-a1, Hba-a2, Hist1h2bc, Hras, Ifngr2, Jund, Kif5c, Lars, Mapt, Mef2c, Mif, Mt2, Mt3, Ncl, Nenf, Nrxn2, Pcsk1n, Pglyrp1, Prdx2, Rab1a, Rbp1, Rhoa, Rnf152, Rtn4, Serpine2, Slc1a3, Snca, Tmbim6, Trim24, Tubb2b, Tubb3"
"12739","GO:0070887",0.000309613976418294,0.999809850430786,86,1009,"cellular response to chemical stimulus","BP","Actb, Actg1, Apc, Atp1a2, Atp6v1g1, Bmpr1a, Calr, Cav2, Cd24a, Cdk4, Cfl1, Chchd2, Cldn5, Cpne2, Creb1, Ctnnb1, Cux2, Cxcl14, Ddah1, Dnaja1, Dok5, Dusp3, Dynll1, Eef1a1, Eef1e1, Eif4a2, Epha5, Fis1, Fkbp1a, Fkbp1b, Gapdh, Gnai2, Gnas, Gnb1, Gpx1, Gsk3b, Gstp1, Hmgn3, Hnrnpk, Hsp90ab1, Ifngr2, Jund, Kdm5b, Lamtor1, Lamtor5, Lars, Ly6e, Map2, Mapt, Mef2c, Mif, Mlc1, Mpc1, Mt2, Mt3, Ncl, Ndufaf2, Npm1, Nsmf, Numbl, Oxct1, Pin1, Prdx1, Prdx2, Prkaca, Rab11b, Ranbp1, Rhoa, Rorb, Snca, Sox4, Sparc, Spry2, Srsf3, Stk25, Stmn2, Sumo1, Tmbim6, Trim24, Tuba1b, Vamp2, Vsnl1, Ybx1, Ywhah, Zcchc18, Zfp106"
"4583","GO:0016310",0.000310535130138071,0.999812816380513,79,896,"phosphorylation","BP","Actb, Agap2, Apc, Atp5o, Atxn1, Bmpr1a, Camk2n1, Camkv, Cav2, Ccnd2, Cd24a, Cd81, Cdk4, Cfl1, Cmpk1, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7a2, Cox7a2l, Cox7c, Creb1, Ctnnb1, Cycs, Dnaja1, Dok5, Dusp3, Dynll1, Eif4g1, Epha5, Fgf13, Fkbp1a, Gapdh, Gnai2, Gnas, Gsk3b, Gstp1, H2afy, Hras, Hsp90aa1, Hsp90ab1, Lamtor1, Lmo4, Mapt, Mef2c, Mif, Mmd, Mt3, Ndufa7, Ndufb9, Ndufs4, Nenf, Nme2, Npm1, Pcp4, Pebp1, Pfn2, Pin1, Plk2, Ppp1r14c, Prdx1, Prdx2, Prkaca, Ptprz1, Rhoa, Sbk1, Snca, Spry2, Srpk2, Stk19, Stk25, Top1, Trim24, Uchl1, Uqcrb, Uqcrh, Uqcrq, Ywhae"
"9306","GO:0044446",0.000314361766464842,0.999781697875053,268,3479,"intracellular organelle part","CC","Abcf1, Actb, Actg1, Agap2, Alkbh5, Alyref, Anapc13, Anapc5, Anp32a, Ap2m1, Ap2s1, Ap3s1, Apc, Aprt, Arl8a, Arpc5, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Atp6v0b, Atp6v1g1, Atxn1, B3gat1, Banf1, Basp1, Bod1, Bod1l, Bsg, Cald1, Calm1, Calm2, Calm3, Calr, Camta1, Capza2, Cav2, Cbx3, Ccnd2, Cdk4, Cfl1, Chchd2, Chd3, Chd5, Cirbp, Cldn5, Clta, Cmpk1, Cops6, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox6b1, Cox6c, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Cpe, Creb1, Crmp1, Cst3, Ctnnb1, Ctsl, Cux2, Cycs, Dnajb6, Dpysl2, Dstn, Dusp3, Dynll1, Dynlt1a, Eef1a1, Eef1d, Eef1e1, Eif5a, Fau, Fez1, Fgf13, Fis1, Fkbp1a, Fkbp1b, Gabarap, Gapdh, Gas7, Gatm, Glud1, Gnai2, Gnas, Gpx4, Gsk3b, Gtf2a2, H2afy, H3f3a, Hba-a1, Hba-a2, Hccs, Hcfc1r1, Hist1h2bc, Hist3h2ba, Hivep1, Hmgn1, Hmgn3, Hmgn5, Hnrnpk, Hsp90ab1, Hspe1, Idh3g, Ift20, Ift74, Jund, Kctd13, Kdm5b, Kif1a, Kif21a, Kif5c, Kifc2, Lamtor1, Lamtor5, Lars, Lsm4, Lsm7, Mal2, Malat1, Map1a, Map1b, Map2, Mapt, Mdh2, Med25, Mef2c, Mgst3, Mif, Mllt11, Morf4l1, Mpc1, Mphosph8, Msmo1, Nav1, Ncl, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb2, Ndufb4, Ndufb9, Ndufs4, Nedd8, Nenf, Nme2, Nol4l, Npm1, Nrgn, Nsg1, Nsmf, Orc4, Oxct1, Pcm1, Pcp4, Pcsk1n, Pebp1, Pin1, Pin4, Plk2, Polr1d, Polr2k, Polr2l, Ppp1r13b, Ppp1r16b, Prdx1, Prkaca, Prpf40a, Psmb7, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Ranbp1, Rars, Rbmx2, Rbp1, Rcn2, Rheb, Rnf152, Rnf187, Rph3a, Rrbp1, Rtf1, Rtn1, Rtn4, Sdhb, Sec62, Slc1a3, Slc25a4, Slc35a5, Smarcc2, Smdt1, Snap25, Snapc5, Snca, Snrpb, Snrpd1, Snrpe, Snrpg, Snrpn, Son, Sox4, Sparc, Spry2, Srpk2, Srrm2, Srsf11, Srsf3, Ssr4, Stard3nl, Stk19, Stk25, Stmn1, Stx1a, Stx7, Sub1, Sumo1, Taf10, Tbca, Thoc7, Tm7sf2, Tmbim6, Tomm7, Top1, Tpt1, Trappc2, Trim24, Ttc3, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5, Uba52, Ube2v2, Uchl1, Ugdh, Uqcrb, Uqcrh, Uqcrq, Usmg5, Usp22, Vamp2, Vapa, Vps8, Xist, Ybx1, Ywhae, Zcchc18, Zmat2, Zwint"
"11519","GO:0055025",0.000315303165430262,0.999967996109972,6,20,"positive regulation of cardiac muscle tissue development","BP","Bmpr1a, Creb1, Gsk3b, Mef2c, Pin1, Slc25a4"
"13176","GO:0071944",0.000316551243745188,0.999793892820232,116,1545,"cell periphery","CC","Actb, Ap2m1, Ap2s1, Apc, Arf5, Arhgdig, Atp1a2, Atp5o, Atp6v1g1, Basp1, Bmpr1a, Bsg, Cald1, Calm1, Calm2, Calm3, Calr, Camk2n1, Camkv, Capza2, Cav2, Cd200, Cd24a, Cd81, Cfl1, Chl1, Cldn5, Clta, Cnih2, Cpe, Cpne2, Ctnnb1, Ctsl, Dlgap4, Dpysl2, Dstn, Dusp3, Eef1a1, Eef2, Epha5, Fabp5, Fabp7, Fez1, Fgf13, Fxyd6, Gabarap, Gap43, Gapdh, Gas7, Gnai2, Gnas, Gnb1, Gng5, Gsk3b, Gstp1, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ifngr2, Kif21a, Lamtor1, Lin7b, Ly6e, Mal2, Map1b, Map2, Mapt, Marcksl1, Mlc1, Mmp14, Mphosph8, Ncl, Ncs1, Nisch, Nme2, Nrgn, Nrxn2, Nsg1, Nsmf, Pdap1, Pfn1, Plpp1, Ppp1r13b, Ppp1r16b, Prkaca, Ptprz1, Rab11a, Rab18, Rab28, Rab3a, Rab3d, Rhoa, Rtn4, Sdhb, Serpine2, Slc14a2, Slc1a3, Slc6a11, Slc6a15, Slc9a3r2, Smap1, Snap25, Snca, Spry2, Stx1a, Stx7, Sumo1, Tmem219, Tubb3, Ube2d3, Uchl1, Vamp2, Vapa, Ywhae, Ywhah"
"10172","GO:0046903",0.000325359452103228,0.99983482426151,43,427,"secretion","BP","Aprt, Cd200, Cplx2, Creb1, Dpysl2, Dynll1, Epha5, Fkbp1b, Gapdh, Glud1, Gnai2, Gnas, Gsk3b, Hmgn3, Kdm5b, Lin7b, Ly6e, Mef2c, Mif, Ncl, Ncs1, Ndufaf2, Nnat, Nrxn2, Oxct1, Pcp4, Pfn2, Ppia, Rab11a, Rab11b, Rab1a, Rab3a, Rab3d, Rtn4, Serpine2, Snap25, Snca, Sox4, Stx1a, Tmbim6, Vamp2, Vsnl1, Ywhaz"
"2025","GO:0005746",0.000334862481745543,0.999888261984186,21,64,"mitochondrial respiratory chain","CC","Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7a2, Cox7a2l, Cox7b, Cox7c, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb2, Ndufb4, Ndufb9, Ndufs4, Sdhb, Uqcrb, Uqcrh, Uqcrq"
"3421","GO:0009123",0.000336613450605198,0.999854974653716,30,170,"nucleoside monophosphate metabolic process","BP","Aprt, Atp1a2, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Cmpk1, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7a2, Cox7a2l, Cox7c, Cycs, Gapdh, Hprt, Kif5c, Mif, Ndufa7, Ndufb9, Rhoa, Snca, Uqcrb, Uqcrh, Uqcrq"
"5657","GO:0023051",0.000347569607866205,0.999778187078547,102,1277,"regulation of signaling","BP","Agap2, Apc, Atxn1, Bend6, Bmpr1a, Calr, Camk2n1, Camta1, Cav2, Cd24a, Cd81, Cdk4, Cfl1, Chd5, Cnih2, Cplx2, Creb1, Ctnnb1, Cux2, Dnaja1, Dok5, Dusp3, Dynll1, Eef1e1, Epha5, Fabp5, Fis1, Fkbp1a, Fkbp1b, Glud1, Gnai2, Gnas, Gpx1, Gsk3b, Gstp1, Hmgn3, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ift20, Kctd13, Kdm5b, Lamtor1, Lamtor5, Lars, Map1a, Mapt, Mef2c, Mif, Mllt11, Mmp14, Mt3, Ncs1, Ndufaf2, Nenf, Nnat, Npm1, Nrgn, Nsg1, Nsmf, Oxct1, Pebp1, Pfdn5, Pfn2, Pin1, Plk2, Ppp1r16b, Prdx1, Prdx2, Prkaca, Rab11a, Rab11b, Rab3a, Rgs17, Rgs5, Rheb, Rhoa, Rnf152, Rtn4, Serpine2, Slc1a3, Slc9a3r2, Snap25, Snca, Sox4, Spry2, Stk25, Stmn1, Stmn3, Stx1a, Tiam2, Tmbim6, Tpt1, Trim24, Tubb2b, Ubb, Uchl1, Vamp2, Vsnl1, Wdfy1, Ybx1"
"9288","GO:0044421",0.000356016167013473,0.999819754397379,43,339,"extracellular region part","CC","Actg1, Calr, Cd81, Cfl1, Cpe, Cst3, Ctsl, Cxcl14, Emid1, Fabp5, Fau, Hba-a1, Hba-a2, Hbb-bs, Hist1h2bc, Hsp90aa1, Igfbp7, Igfbpl1, Lgals1, Lrrc24, Metrn, Mif, Mmp14, Nenf, Npy, Pcsk1n, Pdap1, Pebp1, Pfn1, Pglyrp1, Ppia, Prkaca, Ptgds, Ptprz1, Rab11a, S100a11, Serpine2, Snca, Sparc, Sparcl1, Sst, Tmsb4x, Tpt1"
"6153","GO:0031113",0.000359110622181135,0.999943247142396,8,33,"regulation of microtubule polymerization","BP","Apc, Map1b, Map2, Mapt, Snca, Stmn1, Stmn2, Tubb4a"
"6653","GO:0032272",0.000365272683326923,0.999919187916091,11,48,"negative regulation of protein polymerization","BP","Capza2, Cfl1, Map2, Pfn1, Pfn2, Snca, Stmn1, Stmn2, Tmsb10, Tmsb4x, Tubb4a"
"10548","GO:0048675",0.000366722411147637,0.999915593917592,11,69,"axon extension","BP","Dpysl2, Eif4g2, Gdi1, Gsk3b, Hsp90aa1, Hsp90ab1, Map1b, Map2, Mapt, Rab11a, Rtn4"
"6999","GO:0032870",0.00037375735123538,0.999847727508619,25,221,"cellular response to hormone stimulus","BP","Apc, Atp1a2, Calr, Cav2, Cdk4, Cfl1, Ctnnb1, Dnaja1, Epha5, Gnai2, Gnas, Gsk3b, Hnrnpk, Jund, Ly6e, Mef2c, Mt3, Nsmf, Prkaca, Rhoa, Srsf3, Vamp2, Ybx1, Ywhah, Zfp106"
"3028","GO:0008021",0.000381857991683369,0.999866737659638,19,143,"synaptic vesicle","CC","Calm1, Calm2, Calm3, Clta, Kif1a, Mal2, Marcksl1, Mt3, Pebp1, Rab11b, Rab3a, Rab3d, Rph3a, Snap25, Snca, Stx1a, Stx7, Tprgl, Vamp2"
"3424","GO:0009126",0.000382876256330471,0.999836351206311,29,162,"purine nucleoside monophosphate metabolic process","BP","Aprt, Atp1a2, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7a2, Cox7a2l, Cox7c, Cycs, Gapdh, Hprt, Kif5c, Mif, Ndufa7, Ndufb9, Rhoa, Snca, Uqcrb, Uqcrh, Uqcrq"
"3463","GO:0009167",0.000382876256330471,0.999836351206311,29,162,"purine ribonucleoside monophosphate metabolic process","BP","Aprt, Atp1a2, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7a2, Cox7a2l, Cox7c, Cycs, Gapdh, Hprt, Kif5c, Mif, Ndufa7, Ndufb9, Rhoa, Snca, Uqcrb, Uqcrh, Uqcrq"
